0.550676
0.471832
0.433707
0.404359
0.383427
0.367486
0.355738
0.348389
0.343263
0.339832
0.336958
0.334928
0.333381
0.331581
0.330102
0.329008
0.328026
0.326908
0.326106
0.325462
0.324983
0.324732
0.324276
0.324264
0.323187
0.323159
0.322610
0.322381
0.322601
0.322256
0.321677
0.321438
0.321440
0.320917
0.320504
0.320050
0.319876
0.319718
0.319863
0.319827
0.319304
0.318999
0.318889
0.318936
0.319132
0.319023
0.319112
0.318649
0.318304
0.318159
0.317945
0.317928
0.317815
0.317916
0.317771
0.317614
0.317640
0.318460
0.317725
0.317632
0.317647
0.317597
0.317445
0.317256
0.316773
0.316435
0.316240
0.316230
0.316281
0.316419
0.316493
0.316572
0.316350
0.316115
0.316020
0.315987
0.316592
0.319642
0.317288
0.316204
0.315774
0.315544
0.315424
0.315481
0.315726
0.315797
0.315728
0.315549
0.315456
0.315442
0.315529
0.315434
0.315482
0.315410
0.315480
0.315580
0.315666
0.319005
0.317196
0.315615
0.315157
0.314974
0.314913
0.314918
0.314972
0.315041
0.315161
0.315281
0.315317
0.315195
0.315044
0.314942
0.314888
0.314890
0.314879
0.314897
0.314925
0.314913
0.314925
0.314940
0.314902
0.314889
0.317689
0.316686
0.315102
0.314718
0.314564
0.314493
0.314487
0.314545
0.314684
0.314776
0.314836
0.314845
0.314732
0.314543
0.314451
0.314447
0.314468
0.314537
0.314520
0.314509
0.314533
0.314574
0.314649
0.314646
0.314790
0.316813
0.316199
0.314732
0.314373
0.314229
0.314161
0.314144
0.314164
0.314203
0.314309
0.314493
0.314567
0.314571
0.314452
0.314349
0.314275
0.314260
0.314231
0.314185
0.314166
0.314146
0.314164
0.314179
0.314212
0.314273
0.314257
0.314269
0.314292
0.314698
0.317445
0.315123
0.314286
0.314061
0.313971
0.313935
0.313924
0.313943
0.314002
0.314098
0.314204
0.314256
0.314153
0.314052
0.313996
0.313974
0.313961
0.313950
0.313934
0.313939
0.313991
0.314059
0.314055
0.314070
0.314080
